Iteration,"('ILCD 2.0 2018 midpoint', 'climate change', 'climate change total')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater ecotoxicity')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater and terrestrial acidification')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'marine eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'terrestrial eutrophication')","('ILCD 2.0 2018 midpoint', 'human health', 'non-carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'ionising radiation')","('ILCD 2.0 2018 midpoint', 'human health', 'ozone layer depletion')","('ILCD 2.0 2018 midpoint', 'human health', 'photochemical ozone creation')","('ILCD 2.0 2018 midpoint', 'human health', 'respiratory effects, inorganics')","('ILCD 2.0 2018 midpoint', 'resources', 'minerals and metals')","('ILCD 2.0 2018 midpoint', 'resources', 'dissipated water')","('ILCD 2.0 2018 midpoint', 'resources', 'fossils')","('ILCD 2.0 2018 midpoint', 'resources', 'land use')"
174,178.93001147204058,411.5402432142738,1.2358334299453186,0.08586458112380907,0.22257500070207298,2.469963229182694,0.00019358939177310528,3.174308830024122e-05,71.41485746510834,2.2218941832491588e-05,0.7084886178973002,1.4475673473658209e-05,0.009487084606241099,115.71056680637591,2763.430374163619,2588.652108583093
175,173.20231400757277,175.37491581301552,1.2434459510455533,0.08135433356867003,0.23682050253206124,2.6342518253268308,0.00010044593428535788,9.332265193554565e-06,28.776285289428788,2.06884254399935e-05,0.7205346086272391,1.3866903818699986e-05,0.010390035525608132,120.27808383746742,2682.017947385903,1772.579653437984
176,173.29495828981234,467.5943585972256,1.177366179357253,0.051784410893356815,0.22151412547198365,2.431201056126714,0.00048657761845864934,4.0668282901685304e-05,40.89300292350938,1.4771866202439401e-05,0.6716646919249346,1.0814045827154581e-05,0.006005979826724927,131.5897471672453,2578.9130055384953,1746.855124558488
177,192.86436010599868,355.65054581814616,1.3913439731854966,0.05840017181738255,0.25485915517111674,2.9479327860317857,0.00010916451248254673,1.929634414392566e-05,55.52454916508073,2.1246323606705454e-05,0.8296287275837969,1.5996288658441666e-05,0.018352793606710487,104.98377663130584,3120.178307982641,2821.2918468478115
178,161.2664697756462,252.4130943918101,1.1549164961188747,0.10030494018759134,0.21496687353666918,2.4008874769619917,-0.0001247508820544584,1.4033277655544994e-05,15.907253381645718,1.8750397282546577e-05,0.6898801582730487,1.2068237937626213e-05,0.007550980462264886,107.86498580408468,2925.9349448238154,1797.9575758878505
179,171.4292741404983,240.34492277254205,1.2220866825856909,0.07073834031784307,0.21609171668844618,2.4311475766811275,0.00014725269276195485,1.7400869031716393e-05,51.737967034685006,1.646941596715694e-05,0.672748289576709,1.2085419401880043e-05,0.007249530643342661,111.35874966744002,2847.0295220249086,1903.69423525926
180,171.11615231389155,482.09128499828853,1.279110224057471,0.04353729486299522,0.26527165154109494,2.901920591342565,4.827024160074442e-05,4.094074084061204e-05,22.21986159751798,1.8598523817788418e-05,0.8354150140970729,1.1374398112648311e-05,0.006387108918127324,113.57791480293498,2802.432716100758,1611.6429571888907
181,192.42469476547785,283.093786413302,1.3642348187481614,0.08787362628571199,0.25430996122794375,3.04630305253266,0.00019590383512135175,2.1517022993522865e-05,20.65043489743511,1.8754575819215606e-05,0.7849725776795146,1.3275515517002793e-05,0.015788028686019927,118.9518959160655,3152.358338225491,2274.400555319635
182,183.10978512528015,225.80560002940362,1.26987488726443,0.047754059961787186,0.23706132580387027,2.6124852200378164,0.00012451012493373936,1.4131715821687697e-05,32.97349554339172,1.9532489690600402e-05,0.7906696989499774,1.2233847935364809e-05,0.008700603056932132,115.03239113153131,2892.8258946046503,2051.636307186942
183,179.34747335445357,394.57001263681445,1.4169861740933318,0.07025946916961365,0.22763737859767524,2.6123390934856174,0.0006457612645112837,2.6393904993509436e-05,26.10077039315737,1.758418667632898e-05,0.7843562270431413,1.4439891194058439e-05,0.01206360359870505,124.09491541995423,2764.907918671607,2159.829731093023
184,174.66028754673056,328.27511669971466,1.2541919598093805,0.05943861751816207,0.22967439326797873,2.6236457418600807,5.546953252667199e-05,2.1007690156827457e-05,33.20171459914783,2.1230337960403544e-05,0.6930657566357318,1.2920225790926595e-05,0.014234984306905575,103.08564938292811,3059.69246900868,3028.542950476563
185,176.7508304232876,369.1631377157697,1.2670009409310077,0.12855137908328548,0.21941945738013385,2.445886582868968,9.143449073858675e-05,3.0358012486635203e-05,106.08556024463611,1.6416514956375515e-05,0.6757025579649334,1.2854990133144668e-05,0.008690124832931303,120.42571823688648,2972.5783517828886,1740.4957939569963
186,174.11275008018492,613.0715042488332,1.3503635602409385,0.08801806599074312,0.25609137285335093,3.0623952203475016,0.0004598426314646033,5.3004436512690166e-05,99.74127284431393,2.17652116990247e-05,0.7706321554869219,1.5938628710187124e-05,0.013490045778642257,123.51574268117284,2938.402660769866,3303.4951290010335
187,184.2692097569464,250.66514027881328,1.3658488166929872,0.0982769104136358,0.23289439446104404,2.659309279071777,-4.679951942835507e-05,1.2345098753114482e-05,20.194309287332594,2.746627501589839e-05,0.7442995018274144,1.3478217668109511e-05,0.015396899257028716,140.56062597153849,3154.638808474964,3470.2785655974167
188,189.84358246537894,287.20111595442995,1.2868433248297464,0.0621021179220454,0.2385000677773176,2.705316243851392,-2.950150165091337e-05,2.0167047147141028e-05,32.862760906827425,1.8712373839182724e-05,0.7361694050157093,1.0658677144082822e-05,0.010537133219919824,114.15258428547274,3225.5354091526315,2152.1547957456223
189,182.34569768076418,450.8820913687934,1.3608380322230398,0.07519786289862425,0.22816503172606248,2.8679145091342955,6.545492351036756e-05,3.7854788066488694e-05,160.7115989544123,1.8530574761704106e-05,0.7595882144055667,1.597591948852001e-05,0.0143995722430298,124.69241936569634,2843.977469226885,2335.5173795536707
190,183.90332070401067,299.5105847503832,1.2457434857207013,0.07503265181347363,0.23960145497402757,2.732586724032892,-0.0004079733900729153,1.899404769358569e-05,78.71659478263015,2.327911670049185e-05,0.9147828202317513,1.3279196785534095e-05,0.01061931309312427,112.84998215104956,2549.9677416674435,2354.6997659369904
191,181.5218176904581,236.59013034440224,1.3114480051086699,0.07246498040180988,0.2301133919390775,2.561238412332915,6.689387245462424e-05,1.436821387962746e-05,18.651397375267752,1.957931719321663e-05,0.7144914277275504,1.1679506916048038e-05,0.01087696089895487,142.66609516070002,2872.08590818699,2290.5173280798285
192,179.85241216617516,288.4666660024219,1.2209044226916725,0.06219576938232418,0.23294043100401843,2.6358915066933015,0.0008553920299195966,1.7096189341189842e-05,31.951963358896005,2.0903350349737627e-05,0.7128078021261801,1.645385390029808e-05,0.011788096012180786,110.26038898437434,2950.1419890669717,2820.1094226775185
193,186.52860444535622,183.4372741697517,1.2991386594971808,0.04625415465048783,0.23312686367487728,2.7617094733548675,2.995286425799556e-07,8.949653112628284e-06,17.33356139672078,2.0485833847025527e-05,0.7553594879282222,1.3456916270542144e-05,0.019177985963768414,132.60882485689024,2673.3673914615215,2584.6648488037554
194,173.8862439445324,239.89266878890285,1.210153013938688,0.10766794501884147,0.2215545545510617,2.584236364726439,-6.14517787657964e-05,1.4322714091540164e-05,69.5152645766759,1.4577094547264946e-05,0.6547951379236053,1.3387393761714001e-05,0.011025206511043743,115.6737440417894,2543.078736996429,2047.6383549695386
195,185.8603488748595,183.20627904578055,1.2928393862794338,0.07237843558448,0.24566425649001633,2.7425877295372465,-0.00014695224763526567,8.897828853772619e-06,27.700314207450276,2.2664828894196714e-05,0.7752508618507221,1.5406827990046387e-05,0.008160604973489858,111.6321417379351,2817.144252800428,2420.831603111653
196,178.6761736601316,528.1532497982337,1.2583385824633797,0.06285440204254673,0.24352068870811067,2.786942992879208,-0.00015541516017718817,4.169693602001804e-05,91.97787179152618,2.099493342614639e-05,0.8407816816871643,1.1660467280900916e-05,0.011668743466213749,130.69627944422018,2792.2219520493895,1979.7040632332703
197,174.8960515963292,293.9340803912411,1.284516960650678,0.09344251082012953,0.23546294815371097,2.661243480377273,0.00030252435434404746,1.9048167141817078e-05,71.64525958199113,1.984408613039472e-05,0.7222634147019219,1.3272550535184763e-05,0.013975970844071164,135.2800035974856,2642.917629440089,2226.473997345374
198,171.978033970144,258.5224420499696,1.232892074028451,0.07601236617200885,0.24471923557134623,2.6690282098793956,4.666500226830848e-05,1.6766237959161343e-05,42.59653140662025,4.325352870150108e-05,0.7424052771384777,1.3493366691317203e-05,0.005039966848530283,132.6565884888727,2771.4271802896424,1580.9528077181983
199,184.640788987824,281.5258099061689,1.2685924310160663,0.07031974933944557,0.24914203350494266,2.801675794985445,-0.00014488982399517785,1.6345523643555106e-05,25.00087193165313,2.308724001343224e-05,0.7974831798858887,2.376439542302142e-05,0.015282811386041824,136.95806749359596,3065.68177959231,2180.8031991630287
200,168.73364337512402,693.0618866826823,1.2694996133526388,0.037789574752396075,0.24282421369379037,2.6336575226410255,-0.00010315273575567884,5.635911157191089e-05,66.87103935881626,2.529301044571735e-05,0.7084534099925371,1.1658341471737668e-05,0.006762709899382838,132.15212639854008,2464.9716397372295,2058.562755956945
201,171.48846883182244,199.76850710680156,1.2158088713209994,0.06807047681313447,0.22528376836551695,2.5299707828112794,0.00013912927772943045,1.2221518902166773e-05,16.526295091667116,2.063299418894258e-05,0.7134896614683028,1.2664632443283209e-05,0.009586728344169813,142.67859840965414,2802.7557144116818,1767.3918717689783
202,162.17193005526713,184.0817035854643,1.2141743597606318,0.0468038453679152,0.20954764731823483,2.348831265416211,1.4553923658540441e-05,1.2042690199070215e-05,60.308123115854826,1.792777833425213e-05,0.6493965286826031,1.1243892578210645e-05,0.006814276511430766,120.06294005371825,2314.2811496805216,1844.0131554251177
203,165.1014572051454,553.8302816517231,1.1584455648806542,0.04889590197508723,0.21601379966059223,2.3988494083490797,5.3660849005721206e-05,2.555054445957614e-05,104.07322424094659,1.7237497676260836e-05,0.6713550018112636,1.476438542629609e-05,0.007249240055463931,110.50612810153316,3065.633006659801,2045.6057029477754
204,183.79324969204524,344.5677713927485,1.2527216193536992,0.07238627049174248,0.22460397475417826,2.4943718301369975,8.349250201638309e-05,2.5669197508959394e-05,22.59698205445608,3.0123484172678444e-05,0.6867747587573894,1.312251819110635e-05,0.0076532696133989695,109.02430919020145,2522.041995150035,2231.0996720009507
205,192.25555057498778,420.52133435944194,1.4309376394864455,0.08804061149526961,0.24938035954665924,3.1058120531297497,-0.00039666656684827296,2.6425188188528212e-05,14.40740010164319,2.136284293838559e-05,0.8432125525970231,1.6169715825766908e-05,0.026749777598748213,127.76110453481397,2678.2244296777626,2602.979901401911
206,189.9599526908628,212.59283952360235,1.3005774677641617,0.05323043295283067,0.22750316827732098,2.604511483397641,-0.00022313630465180652,8.907612192291636e-06,228.39465294860864,1.910625373639958e-05,0.6785327181878998,1.3594863480461846e-05,0.01195297413088219,128.9531559160213,3545.2484691841687,1615.0157813421522
207,169.6422824319219,232.32545901979555,1.2131678359054197,0.09563331017862234,0.22351447977453928,2.481237443312997,-8.740643270709941e-06,1.3936812563320684e-05,21.204710926965117,4.329763251069022e-05,0.6792457821950912,1.1860855312799932e-05,0.008844351844644459,120.05824841310871,2736.673560738005,1740.235649400652
208,177.3237944903135,321.44116117000004,1.1476578647673303,0.07486480346112044,0.2249434930359227,2.446637424989324,0.00012910517148902943,1.604621240576763e-05,18.838735045332125,2.2828317830761705e-05,0.6771648014831961,1.1041937029456424e-05,0.0087489778886672,127.68306667337353,2841.0369721054158,1719.4131528425814
209,181.71969333714924,307.89257481545434,1.2867575739783228,0.06430195386862514,0.25438557151824404,2.7721860890438217,0.0001172324776602222,2.0375116113571294e-05,17.196836804232955,1.7020437076928777e-05,0.7745896924149602,1.507563694221272e-05,0.009457864096148474,135.9712003027315,2890.4560341318415,1597.4587900713916
210,170.9559586590991,196.57348123664312,1.2990887007535508,0.10925864592764206,0.2256266968326792,2.5060863093743695,-6.147338223234626e-05,1.2882153855416005e-05,24.095853599440503,1.7981114438188363e-05,0.7073201267021758,1.302459799655072e-05,0.007728246549399224,122.09517436912287,3132.2643752815247,1751.068717127609
211,198.2365988841209,984.4444336401299,1.523345312405127,0.06126992773444309,0.2645663218682661,3.7393909650122166,0.0005277851194183129,2.9906100694030928e-05,66.73368145225763,2.294644935749816e-05,0.8876409021137757,1.8914873608284497e-05,0.020425991202089926,126.18561806853295,3232.368844417127,2404.0489655560873
212,180.21655894500122,285.20571466399394,1.3718763960181206,0.06710251687869401,0.25460817966389127,2.9600734042783667,-0.0003119802072282196,1.2486729803278462e-05,47.36996374959469,1.8251899020431523e-05,0.7487546561863965,1.3093915112715309e-05,0.01039867608491656,123.86634643566394,3267.7266876047656,3396.9220592769134
213,200.1330273777966,419.8324610789195,1.6621796081638744,0.194409413341194,0.27365851579808487,3.511040391500328,-1.2148149436884873e-05,2.8797980066990213e-05,10.823536300769199,2.889657191838971e-05,0.8379618858817353,1.45341097132621e-05,0.02842111095993211,120.84635107109368,2973.9517289132323,4333.974732594537
214,177.09971595529728,289.7996594331932,1.2688199517134007,0.04925047023953903,0.2313724116240935,2.5953824274030564,-0.0002860301435055956,1.5086330737940047e-05,19.320143240923677,2.7727059558133386e-05,0.7311137270445754,1.1296631918055016e-05,0.010769419154600174,126.67421317042755,2922.6611257226205,2225.2038795355725
215,158.37465884846014,307.72316800482037,1.1167934356144558,0.1552418128519247,0.2026363443702808,2.190067315326213,0.00014276559301142425,2.0374220171588516e-05,13.515968705553616,1.8651445034853724e-05,0.6336726882762369,1.1483759263251644e-05,0.007212628302482533,111.66147458692885,2572.1832112547695,2152.5532294661534
216,167.78734611621394,647.0807546382601,1.240381659977445,0.06656117373396019,0.22396788278959395,2.613564328420513,-4.422468189299956e-06,4.813552897240253e-05,505.81872261367636,2.426070037580134e-05,0.7005169617435334,1.1292753675473543e-05,0.01153912969314337,133.67061446707203,2716.171496974441,1841.7627715203878
217,189.62989993839093,316.7353288009885,1.33142392224815,0.05924558843742401,0.2673812617741152,2.9577768545770544,6.429418795120067e-05,2.291196132381498e-05,36.200121512274706,1.746448114208827e-05,0.844307573119015,1.4604023679682085e-05,0.010106211908077705,116.74009357148205,2562.7147438860434,1713.4491449551415
218,173.92001609149094,374.3736396133201,1.2430136227886046,0.08444049989830132,0.22412368906708732,2.5100388745869746,6.289594573731908e-05,2.2134898799219616e-05,15.682345603139046,2.6984183878012888e-05,0.7328246463180212,1.534444428229247e-05,0.00944706430340165,125.2916951054257,2481.4221296468913,2027.1566796071284
219,221.20789042820712,327.5540252687476,1.4230302273734954,0.08586301789087683,0.28462477848041395,3.41945225533349,0.00011437094995001159,2.2309513655509236e-05,211.07893128015368,2.3226148510357316e-05,0.902787584347435,1.7816377390130384e-05,0.02856638062316554,102.98061693300147,3358.674446670645,2950.201537317314
220,173.3120582400903,254.1017341124715,1.2932181217287497,0.047021696279859325,0.22774300078157397,2.497477998987563,0.00048826103837608636,1.985166559818117e-05,15.19308843527846,2.252653745380737e-05,0.6879345501586113,1.2960553681715283e-05,0.010026432506754309,107.31080734699623,2699.103305533025,2221.401136868906
221,180.46649754953478,222.34597003343612,1.2340263549175496,0.07089066515692438,0.2410451995304752,2.8129653597356925,-3.1981542561292454e-05,1.2560714917867673e-05,17.679037770216166,2.909292869763662e-05,0.7156256709712924,1.1147020749908787e-05,0.011659194787750888,118.1294607925982,3257.797841875633,2326.009719758186
222,227.0416231929308,396.9527795308886,2.0216503714246556,0.06572544057882143,0.31577194859186164,5.331148981831352,0.0001414447782271376,2.949738207676501e-05,196.4051506263548,2.7232425242774217e-05,0.9761789286706933,1.9733286007857543e-05,0.0696027421066062,126.69789061818993,3219.16242748085,2186.7634500915187
223,197.75474883503622,400.25103479717296,1.6553617557974996,0.10917858016410183,0.27251702977749087,3.5589443171140123,0.0005549674155569643,3.211898208646703e-05,35.880675666320506,2.2271741574518797e-05,0.8854291147415028,1.6602023058593935e-05,0.02100242682272563,137.45028205530565,3259.3951482426105,2368.0283002742244
224,168.10781670148162,778.4040765658622,1.2246404794898185,0.047642246291226875,0.2275805129659474,2.4695879248709276,-0.00012835221766915487,4.297462711836536e-05,28.112121892315407,2.1699286738450373e-05,0.693762242646094,1.208535543368786e-05,0.007689579785917164,112.9219230440285,2335.4559000054765,2263.7003981323783
225,196.03289236157715,646.4630877061851,1.4022491111728,0.07753591462763901,0.2579149720731828,3.222011344040632,8.80834532949927e-05,5.151525854500266e-05,45.25761043672003,2.2240302872463485e-05,0.7984140583543254,1.4546638455959827e-05,0.026321402812853015,139.08103152131054,3098.0346469098586,2633.169948845361
226,176.3792202824634,155.09537877985173,1.2274405014382146,0.06103828351928885,0.24446611789295022,2.654648422831216,0.00014937571408392888,9.3260146950613e-06,71.55543804624172,2.5179795479572293e-05,0.8857262361079355,1.1386531634636813e-05,0.0060227055550461095,131.84914188406574,2601.8800914960225,1581.8606245793108
227,181.20889284177704,229.30455653967107,1.298118229624058,0.1836939865615063,0.25240844776150495,2.757622301125271,-0.0003507935363709553,8.777707976858893e-06,22.4651421168225,2.1851656618601927e-05,0.84107929736634,1.6211961422548555e-05,0.010109271738220996,148.4299552225188,3094.771136646616,1917.6888480498312
228,172.21325910111665,183.375692438982,1.3628280081843207,0.09346388032939956,0.23019640420677628,2.5414079855468374,7.355713748438474e-05,1.111655312880154e-05,73.68668110844189,2.9329344104103728e-05,0.7019954979922336,1.4013550900153782e-05,0.0072894767086396995,127.09502163660873,2771.248668441678,1714.1540336920102
229,167.29161810380361,669.2818310702476,1.2475284980588763,0.045049150314739675,0.2356034935788197,2.5984044290842836,5.6529228804003894e-05,4.958801746991763e-05,40.33977518750957,3.610315279237866e-05,0.7169881897219232,1.2294201840840619e-05,0.006894412632122445,117.48499514266877,2630.6437518673993,1718.469737070627
230,171.71690215359266,303.83127329273657,1.2198155183633923,0.1516197467409961,0.2180177720716468,2.3407089269619896,-9.303028872031513e-05,1.7422940354424733e-05,188.8107966288544,2.140406321159628e-05,0.683357894357326,1.1332432014930348e-05,0.006644087816302522,128.43596618435564,2685.6339293540723,2055.8385486651077
231,181.10511559947463,264.7748246528705,1.2930449439383744,0.07771662665241484,0.23662923651431755,2.5739890065109963,0.00012405251067801023,1.7154297832074004e-05,46.37129238769327,1.570292476766244e-05,0.7424144722945614,1.222835216815165e-05,0.01074829411483345,113.25520343230991,2935.08807474948,1926.8757459463739
232,178.16122413195046,356.6940053913419,1.3971330041133503,0.05095906601564595,0.24073055982017644,2.5956860789188068,5.0210487811533526e-05,2.777789320438686e-05,41.00734851021182,2.0740842327914848e-05,0.7613470397127894,1.2931511077485991e-05,0.01020268435550581,130.7706083430156,3167.2109584324553,1593.8769963545838
233,168.89050640802557,365.4385070338425,1.310631538896669,0.21922414422960776,0.2298605346995252,2.572577233473332,2.280409072095289e-05,2.7927888711366283e-05,23.566489796980388,1.9100396919054858e-05,0.6965825395964986,1.2096581721955397e-05,0.01121952530191355,133.4040991123536,3133.7975782468206,2081.3046069658762
234,166.89058169510258,402.0309092728606,1.158603530949814,0.057439267437840176,0.20081034055740873,2.222362912593219,-0.00022378558115445174,1.9900464053404013e-05,23.546011579720087,2.0725769890130586e-05,0.6415749252034494,1.1484908648432477e-05,0.007863309311954052,109.32097007572773,2397.8650205465974,1585.6725264987033
235,178.05863558197188,420.6069636985981,1.2448056206269376,0.08999933753520127,0.2549289885388694,2.6823882887817327,0.00015116454923008477,1.8217610543308586e-05,61.48427842382175,1.5080017173841808e-05,0.7538057011990393,1.1664114089790528e-05,0.0057094859759568625,128.66394296641704,3172.1334808886127,1941.6272304649954
236,180.906314318006,364.13749745165387,1.3134394500889157,0.07404197315326526,0.24337631678382615,2.9138298190023684,-6.677540904172247e-05,2.7292414258585455e-05,234.1502328482829,2.5162654399659435e-05,0.7707717745555162,1.4741090430624426e-05,0.012613208027999446,131.74888032295698,3213.4522296360774,1950.9673551740855
237,170.22152924432493,206.87246580229564,1.3221004500885771,0.05258149586771069,0.2239592672913282,2.5548293189503117,-6.137193889329068e-05,1.3184115771254236e-05,61.840063131560136,2.244008212847548e-05,0.7415608759904955,1.369972800548515e-05,0.01018763844201074,117.36717282501861,3022.050686105515,1667.8480933495523
238,193.96123637446067,408.513865637879,1.2572012045434842,0.050182252374004636,0.23186919932310174,2.593958639433773,-0.0001690560089407435,2.7635180290306612e-05,53.030181044086,3.320957863498258e-05,0.7125828418348163,1.3395547530753041e-05,0.010171220743749172,118.48633747611063,3216.1225578930753,2050.6492556166218
239,172.54373219410294,1079.6295930820459,1.6561387673538863,0.04644801932494016,0.25673796445552843,2.8766005110192423,0.00015313208837332499,8.510171204347206e-05,38.04458040663289,2.645126245678223e-05,0.7995761169219916,1.5129478750070287e-05,0.008796830564673942,129.70209024202634,3082.379737588414,2008.5264831652144
240,175.93733435686835,342.10007977142226,1.3283887946136237,0.06408904044438657,0.2350576381329451,2.750046901577571,0.00024044858180367605,2.6099385931180058e-05,19.685459424278264,2.5183218547904203e-05,0.7275529204027921,1.5686098134926843e-05,0.010195397288544204,116.49107848163375,2514.8718531643426,2149.5324859350253
241,207.2040350214894,432.539882290919,1.474945765854243,0.04691041278749037,0.28447201799146865,3.5788686265038647,0.00013325075469949,2.910132101979539e-05,27.761197687121903,2.4849081224357666e-05,0.8761002621288395,1.7320846374506776e-05,0.02628561072749775,143.8245557510789,2888.634265460828,2466.209514793976
242,163.98428539067035,206.63696205796634,1.2274828982923653,0.05248067655332692,0.23385213305909827,2.696848481580972,0.00033755562784751087,1.730245887229538e-05,16.421483133148215,1.7206604795329693e-05,0.74407245152537,1.621416490515446e-05,0.0077974486258830765,125.71720053944678,2520.3201548666484,1468.4144689922473
243,173.123080631149,271.40336122918234,1.3699699561970493,0.11309319527303818,0.2376464772295514,3.101411343192014,0.0006596482175232207,2.0636407431579143e-05,24.841725129626262,1.765263080764927e-05,0.714156034829024,1.2134247274350866e-05,0.03615333384203613,124.26452295959066,2815.4286191326164,1835.6208781180305
244,167.63944539750187,489.924206664834,1.227276920887281,0.06225080489787441,0.21440593263452676,2.2847307794417038,0.0001732632625289787,4.153062877918371e-05,24.481620894254636,1.797249375849063e-05,0.6733284675926958,1.2445514795930548e-05,0.008411784675828617,120.03091336807363,2850.950416958432,1820.5993417200489
245,168.23201167817007,281.3120990331622,1.2098818745059314,0.09299987769058922,0.2284197505196834,2.5012868466506406,0.00010565595334921042,2.254190889238246e-05,11.145876725576683,1.734276087376574e-05,0.7565607048240341,1.095459889994126e-05,0.008795842627021731,120.24439999648912,2527.772068419561,2031.7791700438775
246,166.77240929650694,350.7153072020253,1.1467356103577147,0.0432946863412882,0.21035714733249214,2.3284845939460688,0.00019507194362210285,2.504885632551274e-05,133.20246588671077,3.093765160449056e-05,0.6331573111173254,1.1985489214905292e-05,0.005997203079370088,126.25694820114174,2551.242565113393,1854.3213221259766
247,178.84510065683796,286.546720116338,1.4330034617321565,0.032772122114474764,0.24163184008034957,3.4432651117965114,5.3730912499363446e-05,1.89669556110495e-05,101.06223787433872,2.6994452774428128e-05,0.7917720603220796,1.5044697748686734e-05,0.019324165335876733,121.19743015196526,3052.5603845721876,1807.109703842422
248,158.38249223803356,216.51862371646035,1.2112700750716585,0.06411126921635475,0.2451815639725305,2.611702724731348,-0.0007768351988778449,8.59899551252034e-06,27.900805505394022,1.5451815285422555e-05,0.7435472019602621,1.1698199828827495e-05,0.007083002152383136,140.59581103351516,2744.3385266211744,1668.8072796889164
249,194.03247658142342,343.64393533753383,1.4234289084701606,0.02679838805647287,0.2623025551389702,3.1621667594165817,0.0001466039993571338,2.6112885327556908e-05,119.69075143502506,2.2111225537946957e-05,0.8707401363443684,1.5498702522272208e-05,0.018667093730255685,106.82761673889428,3225.4815438578016,3295.3807399538923
250,181.49625906287136,243.53309437443738,1.2902847193705322,0.11356951194086519,0.22776200753969628,2.6418575496523284,0.00043639853057052925,1.6616705391979726e-05,19.055169909117044,2.0955908285078438e-05,0.7121796288284342,1.5499090735377326e-05,0.009885907708333364,116.39481474284071,2961.848015799422,4230.348473958318
251,174.25106338836713,343.9175248283339,1.1378881909682546,0.08563163531761372,0.2207585380252845,2.409614453231066,4.811194020616224e-05,2.2687835978561777e-05,41.381932126760944,1.934671279844597e-05,0.6649150997485276,1.1109224689149617e-05,0.009435316505467167,125.51637498745387,2444.524077053117,1916.3779817463535
252,163.4112231320378,330.339745049308,1.2089468457878676,0.08570891083374348,0.21921701447749226,2.6055984662472813,0.0001418996244559659,2.1868834991417526e-05,45.13413391975105,3.187397576804422e-05,0.6853895463357246,1.219138321170148e-05,0.007451424206667785,106.63506653273899,2760.1296630751785,1871.9518080069158
253,176.10291002382772,327.89001992573566,1.227071340809768,0.13822971282507254,0.22807260412076724,2.657605957665588,0.00016768033279609946,2.4834275184424828e-05,55.35468434684649,1.7350424585021474e-05,0.7542722011374033,1.144511296566285e-05,0.009492864853282216,128.49114519329476,2888.6866062321938,1417.8020633309754
254,170.72682260520708,382.3094230967218,1.2214800313052634,0.0961215378769174,0.253642464649241,2.8013697972085887,-6.325449763973514e-05,3.004836512776816e-05,63.39046461917488,3.5933371081543155e-05,0.8458024415415886,1.8624778379019273e-05,0.00913613458459304,122.31551848945283,3135.250875460391,1809.1548939533895
255,176.49815692196347,289.87405899287785,1.244408355723695,0.08349407389498038,0.235137442685488,2.6527647995010355,0.00010133927463835668,2.1100176731987566e-05,18.581112862361216,1.9528145127039618e-05,0.7098839409142137,1.1318352090009463e-05,0.007832283978196223,134.81424348723627,2785.601233710234,1487.4664294733932
256,161.13895302824082,216.79776371699774,1.1630516699385125,0.0553728801768935,0.21841527556412788,2.4511356804449256,0.00010583002034924114,1.4787555937970854e-05,22.307533939399118,1.8169427055754392e-05,0.6922127698826432,1.3070847881982234e-05,0.006000348852738445,113.06009355397634,2711.5767773298653,2365.9025663347475
257,171.41608761158983,271.27770600491857,1.234890259100466,0.11076192351739025,0.2208699525067503,2.368296672119692,-0.0003100270628799961,1.2496579365607356e-05,49.462812611447035,1.697694599904629e-05,0.7109987188171929,1.235294798822655e-05,0.008674356895920185,145.1131454967264,2880.782908224906,1801.2893566958246
258,176.23247555593497,336.9973416778577,1.2603459269296442,0.14322613500998954,0.24073920361173964,2.66224610006175,-0.0004978493404385082,1.611791951122481e-05,65.16478739440085,1.7857239544927868e-05,0.7135560415851717,1.4115562310338957e-05,0.01901907835097521,113.35444126054267,2854.4480515022287,2097.2804205936463
259,193.5252304621899,334.71985736951063,1.3055704433818591,0.055563027585547486,0.26808960543626437,3.0447349999193207,0.0005647492300101159,1.602554081337326e-05,37.78821197261203,1.9953198709912e-05,0.843583744766868,1.4391243637828774e-05,0.01326887568394344,138.31485956527624,2974.174277746124,2732.028752512388
260,167.90811951160558,208.10275263412208,1.1832712161181214,0.05846166891102963,0.21683853417326265,2.572192506038809,0.00023995211086903358,1.1464887601180513e-05,30.047904137368146,2.3609233425932867e-05,0.672526646181857,1.3811646690627498e-05,0.011704073446535944,132.70897153375756,2933.813428334578,2029.3763805848546
261,190.9556114002793,257.067009697237,1.3756194098816419,0.03646201102424236,0.25229857360635344,3.0095666772771383,-0.00017440322062676247,1.3012647528662275e-05,17.343408846189128,2.5653967290425692e-05,0.7974994978309603,1.341409768064657e-05,0.016699094149921306,131.29986343223305,2831.0314510999688,3269.8947274487423
262,164.03744808205215,210.25584578580174,1.2202366933855606,0.04483195153607483,0.22167141619564432,2.4150064903532042,3.566124178936392e-05,1.3802971548869254e-05,101.58987009561244,1.902648639704622e-05,0.6826909087000133,1.1149938719459059e-05,0.005938246437651922,113.56452948876377,2904.990407518352,1446.3957763707135
