,"market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, triple glazing, two coatings, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, ccf","market for curtain wall, double skin facade"
193,194.8078245473298,236.10398542844598,193.70196313921466,222.43820935289085,189.3155255358258,222.28314556559448,259.4882742223645,195.41267314383433,160.74441336555833,1078.2738320327487,200.61238341410066,159.6339924962701,508.08270048928136,343.2089790616379
194,166.06211936922426,199.60064235220239,165.25422515324237,191.3314269978087,159.86560302137877,190.84473719823237,230.66148597033973,166.95666687689925,133.86286345695493,1000.405101735659,169.63217791055504,133.0516376747028,439.81571325597196,292.7340531479507
195,177.03991143233188,214.89636168314846,175.93303431817577,204.36037526556075,170.5857820696662,204.22126903123993,242.39009045940034,177.65119658612699,142.10273777105346,1003.3497037029451,181.2705801908321,140.99129795422107,461.2631014916544,311.35784982731576
196,183.6608666756226,220.31302217722921,182.84313723329106,210.059225279021,177.71205478415425,209.77023864934802,245.20946663432557,184.5132142585715,150.66469661736593,830.8794561903974,188.11453032599718,149.84359703593864,479.31563276051605,325.4494335662512
197,177.3788430788184,212.24004635322635,176.60879638906013,202.57317957397663,172.34189710148772,202.2948931924777,242.10077815905913,178.09229362754186,146.3672523994507,723.948930780556,181.58137205360424,145.59402930556692,459.84554331285483,314.9855812026827
198,170.80878551187072,208.21833259904955,169.99580788722247,197.26612868320734,164.92644402876314,196.82307972512677,234.2264464630505,171.73650779465393,137.72463003481784,838.7256520766658,175.69343497985525,136.90830141773623,453.0733051560233,300.05787368653466
199,177.9901157900142,215.5369885567623,177.2121932460209,205.05986762277632,172.6515418581464,204.86386096305074,241.1854886662157,178.79349199056156,144.38882207762765,814.8077478721498,182.54875758986603,143.607693015497,463.05756036892825,315.6127672264134
200,172.39174049503498,210.79381215572548,171.55297536613978,197.46253488492107,166.4639779942321,197.26805331882068,259.42080340322013,173.5706610512422,140.9934554129455,757.9283787775357,178.3158553841628,140.15123307749118,457.3259598538135,305.8387373147872
201,176.40503764260745,212.34107922755484,175.5503043920761,202.50078752435897,171.08027278971724,202.12292843644684,232.1872239140922,177.11095506631654,143.6184810625709,844.2602110947661,180.65938456909072,142.76022951057502,444.6949925239728,310.4063519747938
202,175.427197581343,210.7786396240551,174.52021720843558,201.28960707759083,169.558700554034,201.08376353242147,233.4846568860388,176.44063989716238,143.31816999457106,825.6027467634852,179.3676566009266,142.40745062413262,471.89020463967336,313.45522456839217
203,169.29544601890643,206.29789093367114,168.49468995024054,196.69554758482118,161.8626684637776,196.28659752046306,236.05380422903482,169.62499958839214,132.98043633819373,814.679517283479,173.50033360601063,132.1763809205541,434.6879187517113,291.6701204876063
204,167.45637932980077,204.402691685897,166.24556056423472,193.31814396556052,161.26072531795614,193.29249816497267,226.49396566875214,167.9727787607653,134.15912437355905,986.9554512832649,171.80065713198937,132.94331143572185,442.6962233959233,293.1695281803821
205,166.17551125729736,203.12387945839765,165.36690039036392,191.43527413207482,161.32089054780198,191.19307880463245,215.92164622496495,166.98679613693477,135.07837938840277,863.1179594511707,171.33230050455347,134.26643703650112,434.15586236071755,292.99677937195156
206,164.75857523060165,199.19715317769155,164.0386670249809,189.90012239206277,159.97745845302154,189.35007718523883,232.47259783977577,165.54603106012294,133.87384927567618,983.6968143110863,168.962203423522,133.1509713173778,433.52498511846943,291.33776471651765
207,172.94169214155943,211.73205912319293,171.99723233582546,199.2304007084355,167.11098137678886,198.82677659224007,242.753746893697,173.76141122763076,139.75694782941468,975.0064185852751,178.44987292641153,138.80859375705649,452.79499212554845,303.64344416200277
208,178.15989169784956,220.88042992539894,177.11005929908393,205.0667927495604,170.7186659662136,204.7650580209113,231.82261224547645,178.96156520734442,142.78619144063444,982.2884275436948,185.16774726761022,141.73203209123616,463.46274747991566,311.7188816612494
209,195.54864963754738,235.14955457366713,194.51040342132617,222.55950443433917,189.48583523327108,222.40975164496106,259.13585000462234,196.08122907174055,161.0765293504651,814.3344946890383,200.88030060067763,160.03400140859367,472.4015088403412,346.67340066918115
210,179.7259051901087,217.91062498528558,178.92329328952232,207.25856764894382,172.90828475509878,207.10552407801606,251.94236287003673,180.760617838087,144.4262556135211,848.204392056444,184.32584273361513,143.62033471571408,472.69512115338495,317.0713136620718
211,174.91095081152656,215.22566837530331,174.12909607556043,200.84197072696614,168.743589151728,200.58532311327755,247.78952514728414,175.38046226559933,142.5129850082827,868.319838791439,181.44927108517297,141.7279071436067,466.16323280927224,309.5265320954616
212,184.71293885540172,223.10673229861357,183.71496265754732,210.36815779564412,178.71490589265517,210.00623168999593,253.6859605605155,185.62521895196295,152.35956938313527,930.9178087096599,190.26521279291276,151.3574784150558,474.8585834716383,327.9702559592585
213,177.99046722867826,214.43187746851711,177.21516626465035,202.16399214567363,173.05924970179305,201.66834364799436,241.94396671385962,179.26209491382392,148.04729336077267,831.731840791445,183.5969335469743,147.26879638976965,441.3804219168428,318.698682828696
214,188.37291321424627,228.8363332581915,187.44883371913502,215.85880186885493,182.38323963709357,215.64283221018303,240.86818363918172,188.99862958748068,153.95693757670435,875.0853392963436,194.0455839193734,153.029048362705,486.9423309596978,333.4723490353826
215,158.02983917630135,193.94819650978042,157.35569338216212,182.78236903696404,152.61638865659256,182.4198144500867,221.28512158713772,158.82076616609228,127.03330113721094,699.0036901486583,163.11988483280282,126.35637606066204,420.6673889845406,279.0418775081501
216,200.20696786387109,238.91808495474024,199.04705425905053,226.7388522774648,193.71812327096492,226.61674835903113,268.0804805812898,200.66707884032215,166.29142000779547,919.7517150668688,205.19772188401407,165.1267234297539,493.3504358873111,357.3759695951316
217,175.6463127651375,213.15016544948477,174.53278582303298,202.35821115616358,168.72572054310794,202.26869955440947,235.0088363003687,176.61446059909431,140.84547587529792,897.3735869822082,179.97351733350482,139.72735779291287,457.7600422289291,309.8564926051898
218,170.09193753684283,205.68344079585745,169.1359101643563,196.46688640893,163.9530672280149,196.1065077271639,224.45590396829533,171.06902770039068,136.5847986482083,859.2328002263414,173.92437589611,135.62482886764792,459.95175247612053,299.31795220172023
219,190.93097414748823,225.72185775485565,189.97123790231112,217.31756982112148,185.57137148926148,217.21172939885435,258.9803789546653,191.99513935710195,158.60216346301192,806.6031744495957,194.22630167124478,157.63847079068245,504.18840354116486,341.2220906132624
220,173.58657623931086,208.44523405739167,172.8546515602426,199.51069466550373,168.51168570222794,199.20081822336502,236.7829104943198,174.47478353016177,141.44739724858533,820.5281170538832,177.47685889529043,140.71245452610802,449.71952213256765,306.7423532857667
221,190.00030211339265,223.87865824143628,189.36967201460226,215.62905391252926,185.50429947942368,215.01608945030523,249.0681307932451,190.7488062645185,158.92906921191033,883.6591894857603,193.80095552699933,158.29583910170055,467.5967838365539,341.83363512638834
222,174.47336624235575,210.3255583908061,173.7182090720402,200.6150728550093,169.72549721131702,200.4735383272815,263.98086147755697,175.79916902637754,142.65376218115372,699.7395123160942,178.64421971222416,141.89549200784413,462.2863023536539,309.36647380836206
223,190.38777924025803,225.76549730837235,189.35669714358582,216.26446984776376,184.09895197549744,216.2073191613039,262.2969208006555,190.6772626105474,157.93848654929965,804.4852240116045,194.13578552128814,156.9031540691276,483.16896915473586,341.2640591683858
224,182.3012651257452,220.52574053964247,181.32914809589266,210.0824183634837,177.2472885373487,209.59628626851136,249.82378010351258,183.3163354863472,147.75545294979787,986.0185672947114,186.79387443403556,146.77932798725888,472.2291589217492,320.1505402489022
225,174.78585502487184,212.11180538225597,173.79366489026023,199.82039222312662,168.78548417667918,199.70612640114686,246.69476965467805,175.6317549364871,143.22010283699336,785.4349397331176,179.99650487986344,142.22382367404632,455.73250409016816,311.8447296342892
226,180.1076019245887,217.22203574866066,179.3272798338861,206.52147471880156,174.5399810445036,206.52323512832675,253.53752228103335,181.97817843382043,147.2300438176238,743.9681494969491,184.67667935827285,146.44650469974133,474.2201361381714,318.8374260200223
227,204.28798469199606,247.80733168022783,203.2400892098467,234.57753842271813,198.02751010503528,234.3661742647926,262.8141194275523,205.2221651501282,165.9284187585367,1229.5401696378683,209.9606681269058,164.87620325031713,524.738641736568,359.0032825275356
228,180.217821244553,217.16683035387408,179.48106156543204,207.16996581865652,175.1275724156946,206.52858055846568,257.7522643168501,181.07311026731585,147.36411850795045,929.4374114360633,184.80018624176952,146.6243203718546,471.8830247339891,320.6538595245527
229,193.797656073417,228.32543236057856,192.91151075553498,221.0450333562661,187.60689769538757,221.16405332225602,254.4992658969217,194.75611665565947,159.5064282676117,659.6336263895452,196.49220051954865,158.6166301291537,492.48883203444495,344.8922732068049
230,184.79141913031907,220.4664414918231,183.91913365250804,211.83006496805166,178.76459665049256,211.61413774945947,256.3857497172186,185.73282080041068,151.15720892526627,797.8038051791438,188.34528436155244,150.2813269390873,496.0136309475513,326.4528774264356
231,175.61978234516235,209.65381575990986,174.7379635217356,201.78464753316,169.4369193493117,201.22233097768827,232.70644588608312,176.8758309536017,142.50866262167273,937.3786421438743,178.95370605285225,141.62320975609813,458.5036498664604,312.12278415992887
232,179.24895004938978,215.10854208332412,178.32529312709596,205.7561538975918,173.70203915556456,205.37568319999602,260.42946009285646,180.26000566479692,146.44670676377638,1035.2629670711115,183.1917223270989,145.51924049420506,472.7045125303416,319.1162350831886
233,186.46604201633377,219.6753886998026,185.44635597458986,211.62312623079586,181.06469602909021,211.50094336106488,262.0770673479235,187.60243947811156,155.31160259036474,944.0955669795235,189.53357774533623,154.28771154158864,474.8829533822204,333.9386949539739
234,190.0271207565654,230.93047192555193,189.22919937354928,217.14883469412686,184.64274969327127,216.6389882386221,242.14327804718965,190.89442433543945,156.45184976929124,990.3605361112212,196.37494113692026,155.65063873370661,491.0016397612813,336.69832199384564
235,167.92035382190383,202.91828906166091,167.29332032681558,193.4741822951993,163.73553119884653,192.93611384469523,236.74661053836243,169.38856128186924,137.70408391610437,829.4122167736102,172.28440757552747,137.07446924951623,457.18658724453707,299.2659672862704
236,168.6736725603449,204.00588634259003,167.7782672773218,194.28736801390139,162.93087019927015,194.11221561784782,229.0702673327674,169.44786343032678,136.11194481939665,862.9049516657606,172.7251024433585,135.2128483430517,437.2778298091156,296.7222083640571
237,184.2463322608365,221.34400859017842,183.45023185644533,210.53478142042044,177.94002020839326,210.17540800468967,245.46926435795277,185.20931166983306,151.02364923090366,905.2973026637741,189.0345322423941,150.2242669550007,465.8384035214744,328.9137801941698
238,176.78805731655595,215.55244418234483,175.37861263047787,203.24369373965754,170.219822481684,203.25546459111197,261.86741480620833,177.06512784551472,142.5549590516779,936.3771796005312,181.5271017334744,141.13969911185535,465.8184026778961,310.8420723920623
239,171.0701184567397,206.38321718455583,170.32796263926681,196.89451107803063,166.24198861142003,196.393814444516,227.94740812260937,171.87138759975872,139.80672759944164,934.197095287044,175.32266521304098,139.06151230782476,458.12093886367285,303.77364642876915
240,193.2268087073119,230.1985289074312,192.4852894439397,219.3190363131341,187.77181238723477,218.7758360112051,257.1610633720668,194.43726819050656,161.0604858699652,940.6346311232086,198.19663610869358,160.31591012272983,488.91762516148685,346.6834634270727
241,187.5162710382591,220.78780508235823,186.74914110341885,213.20343850309675,182.52564703142187,212.75314043073521,248.9329861242726,188.66253199124313,155.9222909081974,1129.087664992639,190.76647368744946,155.15199797484468,474.7869814824289,335.8684259745344
242,171.77079243622188,206.8508622735167,170.59792679433843,196.75400712086832,165.7183126144972,196.9752581455747,226.5041608755955,172.5010274443915,139.76275432866325,749.2005195573764,175.5357288305675,138.5850523439935,445.7211036237044,304.25197625964574
243,258.5379185218165,295.8982299746143,257.6654201642417,284.3841295300744,253.35194576844688,284.13138134978595,311.168804930935,259.4045039696402,226.3804882825067,1042.1558000107996,263.5488440601399,225.50439555258077,533.7671382776205,475.77407556699734
244,188.94346821419853,224.7830797579774,188.07826896701323,216.24216489376715,183.58773026176934,215.9054368962223,259.32410737664253,190.31178775052254,155.52168594452772,873.0402886751948,192.5170904512426,154.6529197965875,497.7012184184966,332.40045949631616
245,186.49391711604713,227.45819068004363,185.52191082696862,213.91132659424352,178.4854981975491,213.89188148898575,257.86184911502744,187.09689247781827,150.45001894067596,903.0364369883459,192.3050663671645,149.47400664694814,486.60259354288695,328.00928587618057
246,177.6612581183699,214.91294364876094,176.77598000567005,203.82759123106982,171.6175145281628,203.73330141001682,230.4639738919101,178.89934073513376,144.89629836032563,790.7850834727893,182.36580056732043,144.0073697926899,476.40774879328865,314.9607715211353
247,181.22105320034723,219.91080819789994,180.09012902082276,208.85112938335405,174.7531183785859,208.74311463911175,250.77047685242786,181.77704845376087,145.00007781003805,863.4082895873335,185.6739766514821,143.86449231102063,452.9931043865099,316.5840201299601
248,171.94994628058336,207.76977756706233,171.00995711190998,198.0190161380719,165.83069368556986,197.88862057457584,237.88377801242007,172.46564031803197,139.147253283149,761.1996511713297,175.9505364391872,138.2033877270733,469.60343637146474,302.7115866759441
249,166.83653829145888,205.8860628644733,166.0527067525838,192.4027190346892,161.37373217173146,192.11123319059973,229.77309313804457,167.443680270117,135.34517246849026,739.1158313255081,172.94012078157337,134.5581091546206,456.32066387137246,295.0234482979547
250,171.80101929026924,205.95966556613664,170.9747732956566,197.56260877910753,166.6178622203123,197.34356464199826,237.83463496709342,172.68276901697521,139.94760019427852,789.2901300340782,175.2828242047944,139.11794797301036,456.8865553853552,303.96390032106814
251,185.17847860092093,219.84178860100397,183.9760344832026,210.53793152426186,179.015990065991,210.6176477872913,245.43686009558553,185.83959278593068,152.898919266964,915.9680218917805,188.58810493951248,151.6915169679944,465.79300590089366,330.82727347041765
252,172.9719505742161,207.0489204398713,172.2110715886388,198.90234198276977,167.97142343613575,198.42557385434603,251.36476142709196,174.3855166501746,141.22241275571557,862.2612194774375,176.5227454464438,140.4583965006829,466.7832770133489,306.40547896316036
253,171.33262432394292,206.04762473585538,170.3807002324952,196.27983604351775,166.08519771169358,196.00746198194483,268.5581785492703,172.11211416013748,140.38459690185337,820.5154809076183,175.40078194744376,139.42874872666755,452.85075523073715,304.3324959292679
254,171.49309457712468,208.40891617552307,170.7087088659183,197.5514086978048,165.86228435775183,197.38811978978376,230.81059607507157,172.67930237900816,138.7743488600292,743.9064794141265,176.21910688446323,137.98672833712075,451.146052634782,302.0772313608525
255,178.92490697178584,214.61983821842102,178.11347448793194,204.7812880417221,173.16584154350159,204.31036346863812,243.10553704269617,179.89717785672218,146.40497296229339,868.909752151612,183.26821108434257,145.5902013271354,465.6631600019975,317.22085809427847
256,189.590899905949,229.2963129920524,188.8185836866654,216.58359464280952,182.4455823957567,216.35990188734584,260.8623794110849,190.90397706455306,155.16720407425797,797.6197263596574,195.2867834874793,154.39170383334704,490.5539853306723,337.90763813689426
257,179.17981008408861,216.03708173313478,178.30558433647784,206.44740835371135,173.53856265877502,206.4003362957525,255.11143341340758,180.3639372024799,145.01132909118738,711.2449218671264,183.1239563042998,144.13350234830912,472.6769638206715,316.5633834413734
258,172.20501962539677,206.73030376224057,171.23163522891093,198.19039962743383,166.77427766813815,198.217502442985,242.86399999425487,172.85626864452476,139.5827108946208,700.2402690861569,175.48803611638402,138.60531269373607,453.4113276399555,303.11461740593643
259,180.96857488342854,220.36761457997304,180.03733143705452,208.45003062434736,175.1939322771504,208.46799765046333,264.8343478359978,181.82613266862887,146.55034578245932,796.3206112893495,185.98713943878064,145.61526356733077,467.9711699265587,319.0970217971266
260,166.50557921141515,201.5098919232677,165.7728297208114,192.07429211973061,160.6522806826699,191.71521789972545,236.94162676789907,167.82168616741788,134.48634328501257,876.5657704560668,170.67016701862482,133.75056691934213,447.71165781877687,294.2987204217724
261,178.81965278852078,216.3145701124142,178.0559978120272,205.5451358286258,173.01975379033655,205.3124399272203,239.67787162550465,179.89162414099906,145.52512142975363,740.3705989714063,183.5570628882528,144.75831788130284,471.9039427269653,317.334757848886
262,180.8718339659306,218.97517749359756,179.6183142457068,207.07266448687218,174.5524269900361,206.93253082886042,243.67500175062767,181.74204893109493,147.14571413250366,975.6989923172755,185.63963563193255,145.88702577960032,469.74832137465864,319.07229429073453
263,177.44656117313338,214.75727053550233,175.75278202619361,203.27839875043574,169.72531326981968,203.9987393941423,246.76320858905314,177.83281639100505,142.68930277726164,799.1039179986288,181.1320482292355,140.988541054932,459.01919514701683,310.40928425218465
264,179.21004811907505,215.049964807803,178.32713122313,205.11464233059556,173.5403393057522,204.9308005810287,238.25709961718786,179.73920738310804,147.5698628585607,761.8438639152131,183.38671313869781,146.68330559562534,493.3126022803826,319.7228945712219
265,173.99316872219185,209.09073411472062,173.1976482507687,200.14256871003752,168.92198107902314,199.77491961647178,276.198378210114,174.78743569035018,141.82673374976653,853.3749063619085,177.8555552497317,141.02793397555615,463.64235421535807,305.74874284990403
266,177.763012996456,214.34527616986338,176.73700533092943,203.64884220410846,171.9373184727357,203.42132311769453,250.27821951477517,178.45115237991456,146.01913566380426,973.3272072637266,182.1989820317006,144.9888981296955,489.2641908909414,316.6481227626082
267,166.97987694187435,200.50534162489134,165.99699508149783,192.0054906983615,161.0151225819599,191.9692025599528,241.30743903984802,167.50856462238016,134.95426273135178,869.6694906338029,170.26506267177461,133.96732753175723,433.6566178507293,294.4981221835977
268,199.94158339474023,236.85093167056326,199.1564648237105,226.44468559660422,194.25965240024738,226.14510147107788,253.57870579553443,200.8205098059183,167.20605153183976,1318.7591240020831,204.5093802059798,166.4176965475361,498.96601375901093,358.9371542243119
269,180.27406825302833,218.13943345856333,179.47475214753786,207.01675448200265,174.01264243056724,206.73413137624837,243.90971260224114,181.349385800154,146.6917665957271,905.9356370951382,185.17740209531007,145.88915535745096,476.1983881215313,318.96295588914785
270,172.2304959011796,211.24975735268424,171.19747700494148,197.54588440274608,166.38596674871695,197.37303780994466,246.23703946761415,173.07885434030175,140.24041778947256,1066.2619890604167,178.135835431341,139.20314023608952,447.8302980570763,304.51131758201024
271,220.2599181969362,260.4730596818669,218.86748806465448,250.33721520186393,212.39816284371852,250.67150602742763,285.04810973086927,220.66674542012333,180.38462741461345,794.1716210308217,223.76826509568906,178.98645592531915,543.5710670947965,389.6707605725937
272,174.44033752516782,210.8977747997142,173.30934877548952,201.15398857542488,168.8368301761841,201.13930933414167,250.32090405195484,175.05379553764143,140.9464673758688,864.9714193959176,178.1885812377508,139.81081557019013,463.17002320607565,306.4699816632642
273,197.87933429553468,236.36318718141067,197.00357601723957,225.4831216300106,191.52726299717514,225.18784778133576,259.9770503270454,198.4655966669313,163.17299975304726,1223.7769325777292,202.5912450272921,162.29363102056016,502.3014113248916,352.00089996249886
274,188.94677750354796,227.47360081583616,188.11718977265602,217.5376716093982,184.07429194256338,217.21640491954435,268.5224443126789,190.5553063083271,154.1785785946161,790.0028009468224,193.24578846191451,153.3455704355432,500.221417543827,334.3106090283613
275,188.98697515955817,224.9397364771815,188.21606541317433,214.74983866957777,183.6530082258631,214.49355607076944,268.39388922761805,189.7261967817218,157.4315147744548,840.1051207250953,193.4391604683821,156.6574288720508,475.0248679984726,338.8836824330302
276,179.94354561435543,217.42828877401087,179.24132908918773,206.89160927769825,175.44395738995894,206.2744513940927,241.18191295707854,181.3770447295872,147.57165836732761,834.7622139348038,184.81824635487584,146.86654582501987,475.4846584841856,318.937972143838
277,161.602381101027,196.7770502848774,160.91256695717226,186.50850183114784,156.29975364745368,185.9864547124332,219.3156158986787,162.47784385736603,130.81162525829194,841.7676290174074,166.30786680051708,130.11896651188678,436.63917206841,285.6336150526999
278,180.05541632208588,220.4065144067139,179.3219057082694,207.2117744651041,174.67902567820963,206.9012407370477,235.06512901154312,181.0380481113127,146.90414161094137,887.5092756039272,186.0745426259699,146.16760870153013,485.5827037360912,319.58627762370264
279,184.53673995548783,221.58226201441082,183.36112210579884,211.3856577408442,177.93056784501937,211.44785878153036,247.3802189347816,185.51988655985699,150.16987378960636,783.9820662892269,188.42832419966982,148.98940926845643,489.41989831187686,326.4121514368891
280,198.50718634861195,232.3398805148521,197.69007827629383,224.32582717555292,192.3939291741258,224.00094319695313,260.3655734930612,199.26624196379936,165.62920472093012,1025.3302861842633,201.85954568745592,164.80872915246624,480.19673607441524,355.97320346447987
281,194.42871037468402,231.4766524089998,193.40515083924817,222.82422273181234,188.29012471309724,222.24228294469881,263.4066450429819,195.66854806981223,158.2321919665785,1025.8755051307096,198.02233517684098,157.20441212126647,492.8930833627385,341.9767471025198
282,186.42538045184506,221.5891621611085,185.43351400381704,213.7010868511145,180.37919097296228,213.19546243836115,254.7157743032616,187.10921476062103,151.77182726268865,976.4476005975032,189.63036306487118,150.77587106968798,476.6058217201572,328.84356017583707
283,182.93247600210915,224.02347046860132,182.15726263778745,209.67645159099763,177.80533682715733,209.39517744046944,256.40847530905273,183.8071106349083,150.57149217635822,811.7587101897079,189.47140955178722,149.79308418879342,492.16798205797926,325.4227647865206
284,186.7268237138445,230.04161923003224,185.8847899062598,214.86505220466717,180.744468238736,214.61128120013473,258.90007996224534,187.43233876844047,151.83827853309504,988.2535898018642,193.59995837346477,150.99277349923148,497.7023761347972,329.3847627755861
285,169.56057255969964,210.01414999555536,168.8204345262025,195.09140096006558,164.84860993406784,195.02635481977694,234.85366256773577,170.4771441762541,138.93666130646199,843.510327978722,176.31433176346573,138.19347248653648,465.9598125464613,302.1782225075688
286,164.1080899614263,199.01237240800054,163.2618214967173,189.16215652531025,158.84030950802654,188.91586236316297,241.5730693846351,164.9856175000154,132.9080891745112,858.4302213099152,168.3100779710396,132.0583345848545,432.8285822087405,290.49889162668626
287,168.60739525204554,205.57181723721664,167.7926453620191,195.0853686558263,163.48240102872734,194.65088546870976,233.91335360479653,169.57974504751567,135.9174001015535,908.4363620482359,173.25311199832746,135.09929283449867,451.48435568331064,295.5056141641006
288,180.471205426525,213.63382573219133,179.51429912098766,207.0735556496963,174.42850774218385,207.0744445686728,233.16784155863454,181.12259143128702,146.3879865250973,782.3119989286666,182.79398665438512,145.42713093684125,465.08400266975457,316.6687433533577
289,184.74941248464737,220.0644417742975,183.74982732265323,211.72670340935386,178.75744518872287,211.53365964849408,247.70399377001414,185.16103049084796,150.64126244662626,1010.5183243902959,188.0152174040876,149.63755622497223,479.51080040566654,326.942043266216
290,186.54438299846439,221.53846311367525,185.82393125266012,214.22396246132394,180.77714635577385,213.83435247363033,251.06548177877,187.67062093551425,152.72661912699257,850.483691843527,189.67598497257958,152.0031985661193,505.2251422236464,331.9026155265163
291,181.82774236411785,217.59439710085604,180.65810988110178,208.86999203799058,174.11678716052054,208.65874280530872,275.97960566048835,182.3035967641659,146.3427459119151,1008.572470064884,185.12593860921942,145.16829030105086,478.2947061762203,319.39781356800995
292,186.42684459015152,224.0285278547564,185.3762038362288,213.51664401255192,180.35190658786664,213.53775107665055,254.20560332020557,187.28034293113703,152.1913694853189,761.4157591262712,190.62159180151767,151.1363980544929,481.26482711222263,331.1854997743486
293,190.2121330366841,230.51053755022315,189.3820711905167,218.59349474154172,183.70573415821642,218.26124385352452,249.30318668777429,191.32385182124898,154.12924336260474,807.5647031065316,195.5067178012968,153.29575967538634,491.6537626157584,335.4713802713371
294,174.7774910343406,211.70058457582448,173.903316713187,201.05211826606705,168.62520715066762,200.7682252455192,254.6617641978389,175.61102904912602,141.47560246381204,805.5748538734911,179.3695002973378,140.59782439771874,460.8445360096562,307.7632684723447
295,172.94359871413843,208.75273163364463,172.10442109633672,198.57930609273782,167.8526146174088,198.30455116186306,233.0325927652392,173.53858996258884,141.25051840794794,926.015204082569,177.32851327869693,140.4078823322036,449.7509068309774,306.5433434758577
296,179.414526396459,219.10678706697013,178.6621213872965,206.41587688749905,173.90587021588632,206.09523740820967,238.9465733270493,180.50027326497758,146.38658251411678,758.5652503207682,185.16789564313333,145.63107605576204,483.2979408981127,318.84478885157455
297,164.5100977375303,195.73383684916772,163.25148853103974,188.57969892971886,157.53836309734007,188.55179945860934,227.31586969249756,164.88055544507182,132.63516186142425,1059.792594178523,166.84250667784198,131.3713627690388,418.7478729422203,291.97266298283614
298,188.1000162420239,223.69498230444557,186.80075609142278,214.14745001691162,180.63165999102492,214.30823251752588,255.87566839658422,188.23790909097005,154.19355640416052,823.378329016306,191.49412560432424,152.88893317381738,485.6555071904879,335.5007809839405
299,187.95886819841576,224.01547985220986,187.14205727629297,214.39433937811495,182.56479496253695,213.79910968611304,254.02444709262554,189.5825611044946,155.14613143780147,1058.9197971704086,192.25024325984867,154.32595495854966,471.05517386614883,335.46954781738896
300,180.86166750156147,221.66371765416497,179.87371260309976,208.2392076905401,174.8732844330737,208.13547347213145,248.1058935437747,181.4892740819795,146.48909604415573,783.5052756555531,186.63783560563436,145.4970666793721,482.91672294980765,319.5548310987827
301,211.7748378521638,246.6128780029097,211.06862674870624,237.33631548481026,205.96295713433932,236.9559059675344,268.589480749945,212.95274174765333,179.88057485685832,825.0841781742203,215.89710898779154,179.17145335253159,501.38928284276125,385.1722590913869
302,175.35366986987185,209.04735987174664,174.56032249862886,200.7014771565245,170.29827713181317,200.42125029716075,241.8868220766224,176.2709350340951,143.7133358650782,812.6557534546519,178.8733776971763,142.9167169959345,444.3569099806124,310.629089244699
303,165.93385364366745,203.16918238967395,164.98790562188069,190.09839201840018,160.05517488576695,190.00021243247542,228.10434943653524,166.696674474444,135.19727233866038,795.1419385122551,171.57239093501855,134.24742737518162,429.7149549932639,294.1433678171585
304,181.72626014771893,215.97267188874358,180.90627495095532,206.7131217013534,176.8544909111074,206.32126022168632,237.27291669205056,182.9016501938185,151.3611295388388,903.3579647297388,185.73197906422294,150.53776218701387,465.35921296581756,325.95618614061635
305,172.86703086931212,209.00185559556604,172.01260732553186,198.71095816652021,167.4656278857912,198.52497511623574,238.39876489766095,173.71193929464206,140.88152058741866,740.2656692036255,177.25104709459046,140.02357445073469,460.3366195416665,306.4228651343016
306,174.35158809020672,214.6635703614494,173.29805442383903,200.37781713176207,167.86867355458514,200.3087263296624,239.25519730505172,174.84826418457237,141.21747985336336,880.6189329990284,180.4754783360992,140.1596063319805,463.5955286650991,307.8536767887035
307,172.1220351073148,210.47207827443245,171.13454507072703,198.00358664310767,166.12113076590447,197.9184358394282,228.82413369106794,172.87274600774748,139.08182371361855,788.3940394403364,177.41136527052745,138.09026176399533,445.9259079775206,301.9175077731517
308,177.42228531852558,214.89736040026148,176.75055196125064,204.1194358426304,172.07995906947573,203.90340283354004,264.9404074535831,178.66763807732184,145.2151581441331,674.8044029005019,182.2475338610141,144.54065521881563,488.67448222991,316.28473587678184
309,170.3235291754992,204.09283185436988,169.4922638607882,196.0611600436545,165.14636896134587,195.75982995557845,239.86104827128307,171.26614529878944,138.53641929539938,818.256171684886,173.6587653073375,137.70172694133183,449.84275401081607,302.0110901927457
310,175.83592422428725,208.10168231386425,175.13844299522486,200.6218771770439,171.09421516228184,200.18133856825443,241.52845300795647,176.81369396879757,145.37573958641457,773.753838651696,179.09861506647496,144.67538326985996,436.0079809067123,315.12946091395145
311,178.45430006561432,213.0744781839195,177.62920837242046,204.88697446800833,172.949343659999,204.67432532075136,253.62691126825433,179.96026401020768,145.86642381145236,776.752426865648,181.82928491250465,145.0379303935292,475.7483437643359,317.6212804651266
312,175.9575506443644,210.65516154487952,175.24882546226135,201.9918408783204,171.72462547565223,201.6927117209992,248.81772122541173,178.0768279434367,144.96518881173992,730.8170377317364,179.7300518788551,144.25354093934283,472.5690919655344,314.190970510705
